day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,NUM_COLLISIONS
4,2016,10,20,2016-10-20,66.6,53.7,1019.7,9.2,5.4,9.9,15.0,84.9,62.1,0.0,999.9,0,0,0,0,0,0,662
1,2014,10,27,2014-10-27,56.0,35.6,1013.5,10.0,5.4,8.9,19.0,63.0,48.0,0.0,999.9,0,0,0,0,0,0,642
5,2015,10,30,2015-10-30,55.8,31.8,1011.2,10.0,5.4,8.0,15.9,73.0,50.0,0.04,999.9,0,0,0,0,0,0,688
3,2014,10,08,2014-10-08,66.7,53.0,1010.9,9.5,5.4,8.9,22.9,72.0,63.0,0.1,999.9,0,1,0,0,0,0,639
7,2013,10,20,2013-10-20,57.4,39.6,1012.6,10.0,5.5,9.9,20.0,64.0,50.0,0.01,999.9,0,0,0,0,0,0,490
6,2013,10,26,2013-10-26,47.9,29.0,1020.3,10.0,5.5,13.0,22.9,54.0,42.1,0.0,999.9,0,0,0,0,0,0,626
3,2019,10,23,2019-10-23,60.6,48.6,1013.0,7.9,5.5,8.9,20.0,64.9,55.0,0.58,999.9,0,1,0,0,0,0,669
4,2015,10,29,2015-10-29,67.2,55.2,1002.5,8.2,5.7,11.1,22.9,73.0,53.1,1.44,999.9,0,1,0,0,0,0,767
2,2015,10,20,2015-10-20,56.2,34.1,1023.6,10.0,5.7,8.9,17.1,70.0,35.1,0.0,999.9,0,0,0,0,0,0,714
7,2014,10,05,2014-10-05,53.1,34.7,1009.0,10.0,5.7,12.0,20.0,69.1,46.0,1.04,999.9,0,0,0,0,0,0,505
5,2017,10,13,2017-10-13,58.3,48.5,1029.4,10.0,5.7,8.0,15.9,66.9,52.0,0.01,999.9,0,0,0,0,0,0,658
2,2019,10,08,2019-10-08,60.5,51.4,1023.2,8.7,5.8,8.0,17.1,63.0,57.0,0.22,999.9,0,1,0,0,0,0,523
4,2013,10,24,2013-10-24,47.4,29.5,1010.9,10.0,6.0,8.9,18.1,54.0,42.1,0.0,999.9,0,0,0,0,0,0,632
3,2015,10,28,2015-10-28,58.0,50.5,1025.9,7.2,6.3,9.9,21.0,66.9,45.0,0.0,999.9,1,1,0,0,0,0,689
5,2013,10,18,2013-10-18,63.5,47.6,1009.5,9.6,6.4,11.1,22.0,73.0,57.0,0.02,999.9,0,1,0,0,0,0,680
2,2017,10,24,2017-10-24,69.7,65.5,1011.2,6.9,6.5,12.0,26.0,73.9,61.0,0.05,999.9,0,1,0,0,0,0,685
1,2015,10,05,2015-10-05,57.7,43.4,1022.2,10.0,6.6,9.9,18.1,66.9,52.0,0.0,999.9,0,0,0,0,0,0,597
5,2016,10,28,2016-10-28,47.8,39.3,1019.3,7.9,6.7,14.0,29.9,55.0,39.9,1.41,999.9,0,1,0,0,0,0,798
7,2014,10,26,2014-10-26,58.4,38.6,1003.3,9.9,6.8,11.1,26.0,66.9,50.0,0.01,999.9,0,1,0,0,0,0,515
3,2014,10,22,2014-10-22,55.5,51.2,1012.0,7.1,6.8,13.0,22.0,60.8,51.8,0.61,999.9,0,1,0,0,0,0,708
4,2019,10,03,2019-10-03,58.5,55.3,1017.5,5.8,6.9,11.1,18.1,73.9,53.1,0.2,999.9,0,1,0,0,0,0,690
6,2016,10,01,2016-10-01,58.4,54.3,1022.7,8.8,7.0,9.9,17.1,62.1,55.9,0.4,999.9,0,1,0,0,0,0,581
7,2014,10,19,2014-10-19,53.4,34.4,1010.4,10.0,7.2,11.1,24.1,61.0,46.9,0.0,999.9,0,0,0,0,0,0,483
3,2013,10,09,2013-10-09,58.3,42.3,1027.5,10.0,7.2,15.9,22.9,66.9,53.1,0.0,999.9,0,0,0,0,0,0,529
4,2017,10,12,2017-10-12,60.7,52.3,1025.3,9.5,7.2,13.0,22.0,77.0,55.9,0.12,999.9,0,1,0,0,0,0,603
4,2013,10,10,2013-10-10,58.4,48.4,1023.3,10.0,7.3,12.0,21.0,64.9,53.1,0.0,999.9,0,1,0,0,0,0,559
4,2014,10,23,2014-10-23,51.4,46.9,1006.3,7.1,7.3,13.0,22.9,57.9,50.0,1.23,999.9,0,1,0,0,0,0,639
1,2017,10,30,2017-10-30,55.6,46.7,995.7,7.5,7.6,15.9,31.1,66.9,46.0,3.16,999.9,0,1,0,0,0,0,832
4,2015,10,01,2015-10-01,59.8,48.7,1017.0,9.8,7.6,11.1,21.0,79.0,55.9,0.04,999.9,0,1,0,0,0,0,683
6,2016,10,22,2016-10-22,53.4,47.9,997.6,7.7,7.7,15.0,27.0,66.0,46.4,1.32,999.9,0,1,0,0,0,0,629
7,2016,10,23,2016-10-23,52.4,32.8,1008.2,10.0,7.8,13.0,31.1,61.0,45.0,0.08,999.9,0,0,0,0,0,0,534
4,2019,10,10,2019-10-10,59.5,42.3,1022.9,10.0,8.1,14.0,24.1,71.1,51.1,0.54,999.9,0,0,0,0,0,0,615
5,2013,10,11,2013-10-11,63.3,54.4,1017.7,10.0,8.1,12.0,21.0,68.0,54.0,0.0,999.9,0,1,0,0,0,0,621
5,2019,10,11,2019-10-11,59.4,37.9,1020.0,10.0,8.3,15.0,25.1,71.1,53.1,0.0,999.9,0,0,0,0,0,0,606
5,2019,10,18,2019-10-18,53.2,38.0,1008.0,10.0,8.7,14.0,28.0,57.9,50.0,0.0,999.9,0,0,0,0,0,0,634
3,2019,10,09,2019-10-09,56.6,46.7,1023.8,8.8,8.8,15.0,22.9,64.0,51.1,0.02,999.9,0,1,0,0,0,0,383
7,2013,10,13,2013-10-13,60.3,49.4,1027.2,10.0,8.9,15.9,22.0,72.0,55.9,0.0,999.9,0,0,0,0,0,0,502
6,2013,10,12,2013-10-12,65.2,45.7,1020.9,10.0,8.9,14.0,24.1,72.0,60.1,0.02,999.9,0,0,0,0,0,0,556
7,2015,10,04,2015-10-04,56.5,42.3,1026.3,10.0,9.2,14.0,22.9,63.0,48.9,0.02,999.9,0,0,0,0,0,0,536
5,2015,10,02,2015-10-02,52.7,46.5,1021.7,7.7,9.9,15.0,27.0,57.0,48.2,0.14,999.9,0,1,0,0,0,0,798
4,2019,10,17,2019-10-17,55.0,43.7,992.6,8.8,10.0,18.1,34.0,66.0,51.1,1.83,999.9,0,1,0,0,0,0,608
6,2015,10,03,2015-10-03,50.2,45.0,1025.5,6.9,11.8,17.1,28.0,57.0,48.0,1.36,999.9,0,1,0,0,0,0,556
4,2018,10,18,2018-10-18,46.7,25.1,1024.3,10.0,999.9,999.9,999.9,61.0,42.1,0.0,999.9,0,0,0,0,0,0,735
6,2018,10,27,2018-10-27,47.4,43.8,1009.1,5.4,999.9,999.9,999.9,51.1,37.9,0.71,999.9,0,1,0,0,0,0,757
3,2018,10,24,2018-10-24,50.0,34.0,1017.1,999.9,999.9,999.9,999.9,63.0,46.0,0.0,999.9,0,0,0,0,0,0,719
6,2018,10,20,2018-10-20,56.8,47.3,1007.9,9.8,999.9,999.9,999.9,62.1,43.0,0.06,999.9,0,1,0,0,0,0,629
5,2018,10,19,2018-10-19,49.2,33.0,1024.0,10.0,999.9,999.9,999.9,60.1,42.1,0.0,999.9,0,0,0,0,0,0,787
7,2018,10,21,2018-10-21,47.9,33.1,1010.5,10.0,999.9,999.9,999.9,62.1,42.1,0.0,999.9,0,1,0,0,0,0,593
2,2018,10,30,2018-10-30,48.3,32.3,1016.3,10.0,999.9,999.9,999.9,55.9,42.1,0.03,999.9,0,0,0,0,0,0,721
2,2018,10,23,2018-10-23,54.0,40.0,1017.5,999.9,999.9,999.9,999.9,63.0,39.0,0.0,999.9,0,0,0,0,0,0,681
7,2018,10,14,2018-10-14,51.9,41.3,1022.1,10.0,999.9,999.9,999.9,57.9,46.0,0.06,999.9,0,0,0,0,0,0,516
1,2018,10,22,2018-10-22,44.2,30.3,1022.5,10.0,999.9,999.9,999.9,51.1,39.0,0.0,999.9,0,0,0,0,0,0,650
2,2018,10,16,2018-10-16,54.7,40.4,1018.2,9.8,999.9,999.9,999.9,68.0,46.9,0.04,999.9,0,1,0,0,0,0,688
7,2018,10,28,2018-10-28,48.5,44.4,1007.2,7.9,999.9,999.9,999.9,52.0,44.1,0.58,999.9,0,1,0,0,0,0,556
1,2018,10,15,2018-10-15,58.8,53.3,1019.0,9.2,999.9,999.9,999.9,66.0,46.9,0.02,999.9,0,1,0,0,0,0,692
5,2018,10,26,2018-10-26,43.7,31.4,1019.5,8.4,999.9,999.9,999.9,51.1,37.9,0.0,999.9,0,0,0,0,0,0,747
1,2018,10,29,2018-10-29,51.4,44.1,1008.2,9.5,999.9,999.9,999.9,55.9,45.0,0.08,999.9,0,1,0,0,0,0,696
3,2018,10,31,2018-10-31,53.1,38.0,1018.1,10.0,999.9,999.9,999.9,64.0,42.1,0.0,999.9,0,0,0,0,0,0,646
4,2018,10,25,2018-10-25,45.5,30.6,1020.0,999.9,999.9,999.9,999.9,50.0,41.0,0.0,999.9,0,0,0,0,0,0,763
3,2018,10,17,2018-10-17,53.1,38.2,1015.2,10.0,999.9,999.9,999.9,61.0,46.9,0.01,999.9,0,0,0,0,0,0,699
1,2019,11,11,2019-11-11,53.2,38.1,1017.1,9.8,1.5,6.0,999.9,62.1,37.9,0.0,999.9,0,0,0,0,0,0,481
2,2015,11,03,2015-11-03,60.6,42.6,1021.0,10.0,1.6,5.1,999.9,72.0,48.0,0.0,999.9,0,0,0,0,0,0,655
7,2017,11,12,2017-11-12,37.8,19.3,1031.7,10.0,1.6,6.0,999.9,46.0,24.1,0.0,999.9,0,0,0,0,0,0,539
1,2015,11,09,2015-11-09,51.1,31.4,1030.0,10.0,1.7,5.1,999.9,59.0,43.0,0.0,999.9,0,0,0,0,0,0,615
1,2014,11,10,2014-11-10,51.9,32.5,1019.2,10.0,1.9,6.0,999.9,61.0,44.1,0.0,999.9,0,0,0,0,0,0,560
4,2015,11,05,2015-11-05,62.8,57.5,1024.9,4.7,1.9,5.1,999.9,71.1,55.9,0.0,999.9,0,1,0,0,0,0,690
2,2016,11,08,2016-11-08,52.0,30.6,1022.1,10.0,1.9,6.0,999.9,66.0,41.0,0.0,999.9,0,0,0,0,0,0,620
5,2016,11,18,2016-11-18,52.5,37.4,1018.9,10.0,2.0,6.0,999.9,64.0,44.1,0.0,999.9,0,0,0,0,0,0,776
7,2013,11,17,2013-11-17,54.6,49.8,1022.3,5.1,2.1,8.9,999.9,60.1,45.0,0.02,999.9,0,1,0,0,0,0,532
5,2016,11,25,2016-11-25,48.6,42.6,1023.2,7.0,2.1,6.0,999.9,54.0,37.9,0.03,999.9,0,1,0,0,0,0,455
1,2019,11,04,2019-11-04,48.5,29.0,1026.2,10.0,2.3,8.0,15.0,55.9,41.0,0.0,999.9,0,0,0,0,0,0,623
3,2015,11,25,2015-11-25,42.5,24.9,1038.1,10.0,2.3,5.1,999.9,50.0,32.0,0.0,999.9,0,0,0,0,0,0,717
3,2015,11,04,2015-11-04,62.9,45.9,1026.3,10.0,2.3,5.1,999.9,72.0,48.0,0.0,999.9,0,0,0,0,0,0,672
5,2013,11,29,2013-11-29,33.7,13.8,1034.0,10.0,2.4,6.0,14.0,39.0,30.0,0.0,999.9,0,0,0,0,0,0,437
3,2014,11,12,2014-11-12,59.5,52.6,1013.1,5.7,2.4,6.0,999.9,64.9,48.9,0.0,999.9,1,0,0,0,0,0,546
3,2016,11,09,2016-11-09,56.4,41.0,1011.3,7.7,2.4,6.0,999.9,66.0,41.0,0.0,999.9,0,1,0,0,0,0,541
3,2017,11,01,2017-11-01,50.0,33.6,1025.6,10.0,2.4,7.0,999.9,57.0,43.0,0.0,999.9,0,0,0,0,0,0,607
4,2015,11,26,2015-11-26,49.0,38.0,1042.1,9.7,2.5,5.1,999.9,60.1,36.0,0.0,999.9,0,0,0,0,0,0,383
4,2017,11,02,2017-11-02,63.4,56.2,1023.8,9.4,2.5,6.0,999.9,72.0,43.0,0.0,999.9,0,0,0,0,0,0,746
4,2014,11,06,2014-11-06,52.0,42.2,1016.9,5.9,2.6,7.0,999.9,64.0,48.0,0.12,999.9,0,1,0,0,0,0,652
2,2019,11,05,2019-11-05,56.0,44.5,1022.4,10.0,2.6,6.0,999.9,61.0,41.0,0.0,999.9,0,0,0,0,0,0,440
6,2017,11,18,2017-11-18,42.6,26.4,1012.5,9.6,2.6,7.0,999.9,51.1,34.0,0.0,999.9,0,1,0,0,0,0,629
1,2014,11,17,2014-11-17,43.7,38.2,1014.9,4.2,2.6,8.9,999.9,52.0,35.1,0.49,999.9,1,1,0,0,0,0,666
1,2015,11,02,2015-11-02,59.4,44.7,1017.1,10.0,2.6,5.1,999.9,64.9,54.0,0.0,999.9,0,0,0,0,0,0,613
4,2017,11,09,2017-11-09,46.6,37.2,1022.0,9.8,2.7,5.1,999.9,55.0,39.0,0.0,999.9,0,0,0,0,0,0,702
6,2019,11,09,2019-11-09,33.3,16.2,1026.1,10.0,2.8,8.9,15.0,41.0,27.0,0.0,999.9,0,0,0,0,0,0,502
1,2015,11,16,2015-11-16,58.1,33.2,1022.2,10.0,2.9,7.0,999.9,66.9,51.1,0.0,999.9,0,0,0,0,0,0,618
7,2014,11,16,2014-11-16,40.0,20.4,1026.6,10.0,2.9,7.0,999.9,44.1,33.1,0.0,999.9,0,0,0,0,0,0,429
2,2016,11,01,2016-11-01,48.9,37.2,1027.0,10.0,2.9,6.0,999.9,57.9,39.9,0.0,999.9,0,0,0,0,0,0,732
2,2014,11,11,2014-11-11,56.4,47.7,1018.7,8.9,2.9,8.0,15.9,64.0,44.1,0.0,999.9,0,0,0,0,0,0,493
1,2017,11,13,2017-11-13,43.8,33.2,1027.2,8.9,2.9,6.0,999.9,46.9,32.0,0.0,999.9,0,1,0,0,0,0,699
5,2017,11,24,2017-11-24,41.2,21.7,1016.4,10.0,2.9,7.0,15.0,50.0,30.9,0.0,999.9,0,0,0,0,0,0,502
5,2015,11,27,2015-11-27,57.1,47.5,1033.0,9.4,2.9,8.0,15.9,64.0,41.0,0.0,999.9,0,0,0,0,0,0,480
3,2013,11,06,2013-11-06,54.4,42.1,1029.0,10.0,3.0,6.0,999.9,61.0,41.0,0.0,999.9,0,0,0,0,0,0,635
3,2016,11,02,2016-11-02,59.7,48.9,1023.8,9.6,3.0,6.0,999.9,70.0,39.9,0.0,999.9,0,0,0,0,0,0,665
4,2014,11,13,2014-11-13,45.1,30.1,1018.0,9.9,3.0,6.0,999.9,64.9,39.0,0.0,999.9,0,1,0,0,0,0,696
6,2014,11,29,2014-11-29,31.4,12.7,1026.1,10.0,3.1,7.0,999.9,37.0,27.0,0.0,999.9,0,0,0,0,0,0,394
6,2016,11,05,2016-11-05,52.0,33.6,1022.7,10.0,3.1,7.0,999.9,62.1,44.1,0.0,999.9,0,0,0,0,0,0,626
3,2019,11,27,2019-11-27,54.3,43.2,1012.5,9.9,3.1,8.9,17.1,61.0,44.1,0.0,999.9,0,1,0,0,0,0,561
2,2013,11,26,2013-11-26,35.9,18.7,1025.5,9.1,3.2,8.0,15.0,41.0,23.0,0.0,999.9,0,1,0,0,0,0,867
6,2013,11,02,2013-11-02,61.3,46.6,1004.4,10.0,3.2,7.0,15.9,70.0,55.0,0.12,999.9,0,0,0,0,0,0,551
4,2019,11,14,2019-11-14,35.0,14.5,1029.4,10.0,3.3,7.0,999.9,45.0,23.0,0.0,999.9,0,0,0,0,0,0,545
2,2019,11,19,2019-11-19,42.9,37.6,1008.4,6.6,3.3,8.0,999.9,48.0,37.0,0.65,999.9,0,1,0,0,0,0,630
1,2016,11,28,2016-11-28,44.3,28.9,1021.1,9.9,3.3,6.0,999.9,52.0,37.9,0.0,999.9,0,0,0,0,0,0,647
6,2016,11,19,2016-11-19,55.2,41.8,1013.2,9.9,3.3,8.9,999.9,64.0,44.1,0.0,999.9,0,0,0,0,0,0,692
7,2014,11,30,2014-11-30,47.5,30.7,1021.2,10.0,3.3,7.0,999.9,54.0,27.0,0.0,999.9,0,0,0,0,0,0,377
6,2016,11,26,2016-11-26,47.7,38.8,1019.5,8.0,3.4,8.0,999.9,54.0,44.1,0.02,999.9,0,0,0,0,0,0,463
6,2013,11,16,2013-11-16,52.3,35.5,1025.1,9.4,3.4,8.9,15.9,60.1,44.1,0.03,999.9,0,1,0,0,0,0,612
1,2017,11,06,2017-11-06,62.1,58.1,1013.9,8.2,3.5,7.0,15.0,68.0,51.1,0.01,999.9,0,1,0,0,0,0,682
7,2014,11,09,2014-11-09,50.0,32.0,1013.4,10.0,3.6,8.0,18.1,57.0,36.0,0.0,999.9,0,0,0,0,0,0,419
4,2015,11,12,2015-11-12,55.4,49.3,1010.5,9.3,3.6,8.0,15.9,61.0,48.9,0.43,999.9,0,1,0,0,0,0,637
3,2015,11,18,2015-11-18,50.9,38.1,1032.9,10.0,3.6,8.9,17.1,57.9,39.9,0.0,999.9,0,0,0,0,0,0,628
6,2015,11,07,2015-11-07,64.9,47.9,1014.9,9.9,3.6,7.0,999.9,73.9,57.0,0.0,999.9,0,0,0,0,0,0,500
5,2019,11,15,2019-11-15,43.2,22.0,1023.3,10.0,3.6,6.0,999.9,51.1,28.0,0.0,999.9,0,0,0,0,0,0,621
6,2019,11,02,2019-11-02,46.0,30.4,1022.2,10.0,3.6,7.0,999.9,53.1,39.9,0.11,999.9,0,0,0,0,0,0,506
4,2019,11,07,2019-11-07,52.0,33.5,1022.3,9.5,3.7,7.0,14.0,57.0,45.0,0.0,999.9,0,1,0,0,0,0,669
2,2017,11,14,2017-11-14,41.3,32.1,1026.2,10.0,3.7,7.0,999.9,48.0,35.1,0.07,999.9,0,0,0,0,0,0,647
6,2014,11,22,2014-11-22,34.3,11.1,1029.9,10.0,3.7,8.0,15.9,44.1,28.0,0.0,999.9,0,0,0,0,0,0,512
5,2015,11,06,2015-11-06,69.4,62.3,1016.4,7.7,3.7,8.0,22.0,73.0,55.9,0.01,999.9,0,0,0,0,0,0,616
4,2016,11,03,2016-11-03,65.3,54.3,1014.9,7.8,3.8,8.9,21.0,72.0,54.0,0.0,999.9,0,0,0,0,0,0,689
2,2016,11,29,2016-11-29,54.2,47.7,1018.6,6.4,3.8,8.9,22.0,60.1,46.9,0.0,999.9,1,1,0,0,0,0,752
4,2016,11,17,2016-11-17,54.3,38.6,1014.3,9.8,3.8,8.0,15.9,61.0,45.0,0.0,999.9,0,0,0,0,0,0,707
2,2019,11,26,2019-11-26,51.6,36.6,1015.0,9.8,3.8,8.9,14.0,61.0,39.0,0.0,999.9,0,0,0,0,0,0,702
2,2013,11,05,2013-11-05,46.8,30.4,1036.8,10.0,3.8,6.0,999.9,55.0,35.1,0.0,999.9,0,0,0,0,0,0,510
2,2015,11,24,2015-11-24,38.2,18.0,1026.1,10.0,3.8,7.0,999.9,46.0,32.0,0.0,999.9,0,0,0,0,0,0,733
7,2015,11,01,2015-11-01,57.9,43.7,1014.5,10.0,3.9,7.0,20.0,64.9,42.1,0.0,999.9,0,0,0,0,0,0,312
4,2017,11,30,2017-11-30,43.7,28.8,1024.5,10.0,3.9,7.0,999.9,63.0,37.9,0.0,999.9,0,0,0,0,0,0,663
5,2017,11,03,2017-11-03,66.8,57.5,1018.3,9.9,3.9,8.0,19.0,73.9,57.9,0.0,999.9,0,0,0,0,0,0,776
7,2019,11,10,2019-11-10,43.9,24.0,1019.0,10.0,3.9,7.0,999.9,51.1,27.0,0.0,999.9,0,0,0,0,0,0,457
4,2016,11,24,2016-11-24,43.2,31.2,1024.8,10.0,3.9,7.0,999.9,48.0,35.1,0.0,999.9,0,0,0,0,0,0,428
2,2017,11,28,2017-11-28,43.3,28.3,1027.5,10.0,3.9,8.0,14.0,53.1,36.0,0.0,999.9,0,0,0,0,0,0,649
7,2014,11,23,2014-11-23,47.4,22.2,1021.7,10.0,4.0,9.9,20.0,57.0,28.0,0.0,999.9,0,0,0,0,0,0,425
3,2019,11,20,2019-11-20,43.2,30.6,1013.1,10.0,4.0,11.1,20.0,48.0,39.2,0.18,999.9,0,0,0,0,0,0,526
7,2015,11,08,2015-11-08,51.9,31.1,1025.2,10.0,4.0,13.0,19.0,55.9,46.0,0.0,999.9,0,0,0,0,0,0,472
2,2017,11,21,2017-11-21,48.0,28.3,1018.9,10.0,4.0,7.0,20.0,57.9,36.0,0.0,999.9,0,0,0,0,0,0,790
1,2016,11,14,2016-11-14,53.6,20.8,1017.0,10.0,4.0,8.9,17.1,62.1,41.0,0.0,999.9,0,0,0,0,0,0,668
5,2013,11,15,2013-11-15,50.0,20.2,1022.7,10.0,4.0,8.0,15.9,57.0,33.1,0.0,999.9,0,0,0,0,0,0,617
3,2016,11,30,2016-11-30,55.8,53.0,1012.4,5.6,4.0,8.9,15.9,60.1,51.1,2.2,999.9,0,1,0,0,0,0,730
1,2014,11,24,2014-11-24,60.7,53.2,1007.5,7.9,4.0,8.9,20.0,69.1,43.0,0.68,999.9,0,1,0,0,0,0,722
4,2019,11,21,2019-11-21,44.8,29.2,1020.2,10.0,4.0,8.0,999.9,53.1,39.0,0.0,999.9,0,0,0,0,0,0,647
6,2019,11,30,2019-11-30,36.3,16.8,1018.0,10.0,4.0,7.0,999.9,43.0,30.0,0.0,999.9,0,0,0,0,0,0,465
7,2016,11,27,2016-11-27,43.5,29.9,1018.8,10.0,4.0,8.0,15.0,50.0,39.0,0.0,999.9,0,0,0,0,0,0,466
6,2014,11,15,2014-11-15,37.2,17.3,1024.7,10.0,4.1,6.0,999.9,42.1,33.1,0.06,999.9,0,0,0,0,0,0,529
3,2016,11,16,2016-11-16,51.6,38.2,1007.7,9.8,4.1,7.0,14.0,61.0,45.0,1.63,999.9,0,0,0,0,0,0,705
7,2015,11,15,2015-11-15,46.5,27.0,1023.9,10.0,4.1,8.0,999.9,57.9,39.0,0.0,999.9,0,0,0,0,0,0,500
4,2013,11,21,2013-11-21,42.1,24.8,1035.1,10.0,4.2,8.0,999.9,51.1,32.0,0.0,999.9,0,0,0,0,0,0,628
6,2017,11,25,2017-11-25,48.7,30.4,1009.5,10.0,4.2,8.0,22.0,57.0,35.1,0.0,999.9,0,0,0,0,0,0,456
5,2016,11,04,2016-11-04,56.2,37.3,1018.4,10.0,4.3,7.0,999.9,72.0,51.1,0.0,999.9,0,0,0,0,0,0,777
3,2014,11,05,2014-11-05,60.4,36.4,1018.1,10.0,4.3,6.0,17.1,68.0,53.1,0.0,999.9,0,0,0,0,0,0,554
7,2019,11,03,2019-11-03,47.9,30.4,1018.6,10.0,4.3,7.0,999.9,54.0,39.9,0.0,999.9,0,0,0,0,0,0,479
2,2014,11,25,2014-11-25,60.0,40.4,1011.9,10.0,4.3,8.9,17.1,66.9,52.0,0.02,999.9,0,0,0,0,0,0,599
3,2017,11,15,2017-11-15,42.7,32.0,1024.5,10.0,4.4,8.0,999.9,48.9,35.1,0.0,999.9,0,0,0,0,0,0,713
3,2019,11,06,2019-11-06,51.0,30.8,1026.0,10.0,4.4,8.9,999.9,61.0,45.0,0.0,999.9,0,0,0,0,0,0,615
2,2014,11,04,2014-11-04,59.5,23.7,1020.0,10.0,4.4,7.0,15.0,68.0,39.0,0.0,999.9,0,0,0,0,0,0,538
7,2016,11,13,2016-11-13,49.0,23.6,1020.1,10.0,4.4,8.0,999.9,61.0,37.0,0.0,999.9,0,0,0,0,0,0,518
4,2014,11,27,2014-11-27,36.3,30.3,1013.5,8.6,4.5,8.9,14.0,51.1,34.0,1.23,999.9,0,1,1,0,0,0,378
6,2016,11,12,2016-11-12,42.9,19.7,1023.5,10.0,4.5,8.0,999.9,50.0,37.0,0.0,999.9,0,1,0,0,0,0,603
6,2019,11,23,2019-11-23,40.3,20.3,1014.8,10.0,4.6,9.9,19.0,53.1,35.1,0.07,999.9,0,0,0,0,0,0,528
7,2017,11,05,2017-11-05,55.0,49.9,1024.1,8.1,4.6,8.0,999.9,60.1,46.0,0.01,999.9,0,1,0,0,0,0,519
2,2016,11,15,2016-11-15,51.4,40.0,1013.2,6.8,4.7,14.0,25.1,62.1,46.0,0.18,999.9,1,1,0,0,0,0,741
5,2013,11,01,2013-11-01,66.2,56.7,1004.4,9.5,4.8,20.0,38.1,70.0,53.1,0.07,999.9,0,1,0,0,0,0,710
4,2013,11,07,2013-11-07,57.8,51.0,1014.0,9.4,4.8,9.9,21.0,63.0,48.0,0.0,999.9,0,1,0,0,0,0,646
6,2013,11,09,2013-11-09,43.7,24.2,1023.0,10.0,4.8,8.9,15.9,50.0,37.9,0.0,999.9,0,0,0,0,0,0,571
4,2016,11,10,2016-11-10,48.5,32.7,1014.1,10.0,4.8,8.0,15.9,59.0,39.9,0.06,999.9,0,0,0,0,0,0,706
6,2015,11,21,2015-11-21,46.4,26.3,1023.2,10.0,4.9,8.9,18.1,64.0,42.1,0.0,999.9,0,0,0,0,0,0,597
6,2017,11,11,2017-11-11,29.2,9.1,1033.4,10.0,4.9,8.0,15.9,51.1,24.1,0.0,999.9,0,0,0,0,0,0,623
6,2013,11,30,2013-11-30,31.2,14.3,1039.1,10.0,4.9,8.0,999.9,39.0,25.0,0.0,999.9,0,0,0,0,0,0,479
2,2013,11,12,2013-11-12,42.8,24.9,1018.3,9.5,5.0,11.1,22.9,52.0,34.0,0.02,999.9,0,1,1,0,0,0,647
6,2017,11,04,2017-11-04,51.5,35.5,1025.4,10.0,5.1,8.9,17.1,57.9,46.0,0.0,999.9,0,0,0,0,0,0,613
1,2019,11,25,2019-11-25,44.8,32.6,1006.9,10.0,5.1,8.9,17.1,53.1,39.0,0.32,999.9,0,0,0,0,0,0,641
3,2017,11,29,2017-11-29,53.6,36.6,1020.5,9.9,5.1,11.1,21.0,63.0,36.0,0.0,999.9,0,0,0,0,0,0,701
4,2017,11,23,2017-11-23,36.6,19.2,1018.1,10.0,5.1,13.0,21.0,55.9,30.9,0.14,999.9,0,0,0,0,0,0,469
7,2015,11,22,2015-11-22,51.2,35.6,1013.5,9.9,5.1,9.9,17.1,55.0,48.0,0.03,999.9,0,1,0,0,0,0,431
5,2013,11,22,2013-11-22,52.8,43.7,1022.1,8.9,5.1,9.9,15.9,57.0,35.1,0.01,999.9,0,1,0,0,0,0,702
3,2017,11,22,2017-11-22,51.0,40.5,1014.7,8.6,5.2,14.0,25.1,57.9,41.0,0.07,999.9,0,1,0,0,0,0,774
6,2014,11,08,2014-11-08,41.9,24.7,1014.5,10.0,5.3,8.9,24.1,53.1,36.0,0.0,999.9,0,0,0,0,0,0,543
7,2017,11,26,2017-11-26,47.1,29.0,1011.3,10.0,5.3,15.0,24.1,57.0,42.1,0.0,999.9,0,0,0,0,0,0,485
5,2014,11,07,2014-11-07,49.0,38.5,1004.0,8.5,5.3,9.9,22.0,57.0,45.0,0.25,999.9,0,0,0,0,0,0,641
7,2013,11,03,2013-11-03,49.6,32.9,1016.2,10.0,5.3,11.1,17.1,68.0,41.0,0.0,999.9,0,0,0,0,0,0,415
3,2017,11,08,2017-11-08,42.8,36.2,1023.5,9.4,5.4,9.9,18.1,48.9,39.0,0.7,999.9,0,1,0,0,0,0,662
2,2017,11,07,2017-11-07,46.0,35.4,1021.0,9.3,5.4,9.9,15.9,66.0,39.9,0.01,999.9,0,1,0,0,0,0,710
4,2015,11,19,2015-11-19,59.5,53.3,1023.9,8.7,5.4,9.9,19.0,63.0,46.0,0.0,999.9,0,1,0,0,0,0,797
3,2016,11,23,2016-11-23,38.8,21.8,1024.1,10.0,5.5,9.9,20.0,45.0,35.1,0.0,999.9,0,0,0,0,0,0,807
5,2015,11,20,2015-11-20,58.1,41.5,1017.7,8.3,5.5,9.9,22.9,64.0,51.1,1.25,999.9,0,1,0,0,0,0,819
1,2016,11,07,2016-11-07,46.6,27.3,1029.9,10.0,5.5,9.9,18.1,59.0,41.0,0.0,999.9,0,0,0,0,0,0,699
