day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,NUM_COLLISIONS,Driver_Inattention,Following_Too_Close,Traffic_Control_Disregarded,Unsafe_Speed,Pavement_Slippery,Alcohol_Involvement,Reaction_Uninvolved_Vehicle,View_Obstructed,Outside_Car_Distraction,Pedestrian_Bicyclist_Confusion,Aggressive_Driving_Rage,Obstruction_Debris,Glare,Pavement_Defective,Animals_Action,Driverless_Runaway_Vehicle,Lighting_Defects,Tinted_Windows,Windshield_Inadequate
3,2019,12,18,18/12/2019,33,24.8,1009.6,9.6,7.1,14,27,36,28.9,0.53,0,1,0,1,349,174,62,14,11,61,4,7,7,2,1,3,1,0,0,2,0,0,0,0
3,2017,1,4,04/01/2017,44.6,37.3,998.8,7.9,6.1,15,27,52,39.9,0.49,0,0,1,0,294,143,75,7,9,12,6,13,9,1,10,5,1,1,0,2,0,0,0,0
1,2017,12,25,25/12/2017,35.7,25.5,1011.7,8,9.5,18.1,29.9,41,30.9,0.24,0,0,1,1,158,76,32,7,13,5,3,13,4,0,0,1,0,1,1,2,0,0,0,0
3,2018,11,28,28/11/2018,38.6,24.8,998.4,10,0,0,0,45,36,0.03,0,0,0,0,259,169,53,4,7,0,2,12,5,1,1,1,1,0,1,2,0,0,0,0
6,2018,11,10,10/11/2018,45.9,34.7,1013.3,8.3,0,0,0,52,37.9,0.8,0,0,1,0,287,170,52,11,13,3,7,9,2,1,3,6,4,3,0,2,0,0,0,1
6,2018,11,3,03/11/2018,58.4,51.3,1009.9,7,0,0,0,72,52,0.59,0,0,1,0,328,181,59,8,13,16,13,15,5,2,4,1,1,5,2,3,0,0,0,0
3,2018,10,17,17/10/2018,53.1,38.2,1015.2,10,0,0,0,61,46.9,0.01,0,0,0,0,341,183,79,13,10,1,6,17,10,3,7,4,3,1,1,3,0,0,0,0
6,2014,11,1,01/11/2014,46.5,39.1,1009.9,8.9,7.9,12,24.1,55,44.1,0.11,0,0,1,0,162,91,1,13,1,28,7,2,6,9,0,1,1,0,0,1,0,0,0,1
3,2016,5,4,04/05/2016,50.4,45.7,1008.9,7.7,6.3,12,21,55.9,48,0.07,0,0,1,0,293,165,61,10,12,10,5,10,7,0,4,3,4,0,0,1,0,0,0,1
3,2018,7,4,04/07/2018,80.4,73,1024.6,6.7,0.5,4.1,0,91.9,77,0.01,0,0,0,0,195,114,33,7,6,0,13,7,3,3,4,2,2,0,0,1,0,0,0,0
3,2019,7,3,03/07/2019,79.6,67.2,1010,10,1.7,4.1,0,87.1,71.1,0.02,0,0,1,0,310,186,61,11,11,1,5,14,8,1,5,5,0,0,1,1,0,0,0,0
4,2013,12,5,05/12/2013,52.8,47,1018.1,5,2.6,5.1,0,60.1,41,0.01,0,1,1,0,116,70,1,6,0,19,3,1,4,4,0,5,1,0,0,1,0,1,0,0
3,2016,8,10,10/08/2016,79.7,72,1021.1,8.4,3.4,5.1,17.1,87.1,71.1,0.01,0,0,1,0,272,146,61,12,12,8,2,13,4,2,8,2,0,0,1,1,0,0,0,0
4,2016,6,16,16/06/2016,70.6,60.8,1008.8,7.2,1.5,5.1,0,84.9,62.1,0.2,0,0,1,0,295,167,62,8,10,3,15,12,3,1,2,3,6,0,1,1,0,1,0,0
6,2018,10,13,13/10/2018,51.5,40.4,1010.8,9.6,2.4,5.1,0,68,46,0.04,0,0,1,0,291,170,59,12,12,6,11,8,4,0,4,2,2,0,0,1,0,0,0,0
5,2018,5,11,11/05/2018,64.2,44.9,1013.8,8.9,2.8,5.1,0,73,54,0.25,0,0,1,0,385,187,116,13,5,0,7,23,10,1,10,3,4,4,1,1,0,0,0,0
5,2017,9,15,15/09/2017,74.2,63.3,1015.9,10,2,5.1,0,81,66.9,0.02,0,0,0,0,364,213,85,13,14,1,3,9,8,2,9,3,1,2,0,1,0,0,0,0
1,2014,6,9,09/06/2014,67.4,59.2,1013.2,4.6,3.6,6,0,73.9,62.6,0.64,0,1,1,0,116,74,1,7,1,10,4,2,3,9,1,2,0,0,1,1,0,0,0,0
7,2019,4,21,21/04/2019,57.4,48.8,1015.4,10,2.6,6,0,66,53.1,0.28,0,0,0,0,162,85,27,8,11,1,8,8,3,1,6,2,0,1,0,1,0,0,0,0
5,2014,6,13,13/06/2014,69.5,65.6,1010.1,4.1,3.4,6,0,79,60.1,0.21,0,1,1,0,141,90,2,5,0,17,8,0,0,13,0,2,0,0,3,1,0,0,0,0
1,2016,5,30,30/05/2016,73,66.6,1015.6,7.2,2.6,6,0,87.1,68,1.65,0,1,1,0,244,113,50,11,17,18,13,8,0,0,4,4,2,1,2,1,0,0,0,0
2,2015,10,13,13/10/2015,65.8,54.3,1002.7,9.9,2.5,6,0,77,55.9,0.01,0,0,0,0,165,120,2,10,2,0,5,2,7,10,0,3,3,0,0,1,0,0,0,0
6,2018,8,4,04/08/2018,77.8,71.4,1018.6,9.2,2,6,0,84.9,72,0.24,0,1,1,0,259,141,63,9,8,2,7,11,5,1,4,4,1,1,1,1,0,0,0,0
6,2018,6,2,02/06/2018,76.8,68.2,1007,8.7,2.5,6,0,87.1,64.9,0.26,0,0,1,0,321,188,63,11,10,3,11,10,5,2,8,5,3,1,0,1,0,0,0,0
7,2015,10,25,25/10/2015,59.1,47.6,1020.2,9.7,4,7,17.1,68,55,0.02,0,0,1,0,161,102,1,12,1,10,10,1,0,15,0,4,3,1,0,1,0,0,0,0
3,2015,6,3,03/06/2015,58,49.6,1022.4,9,4.5,7,0,70,52,0.26,0,0,1,0,157,109,1,11,1,2,4,1,4,17,0,1,3,2,0,1,0,0,0,0
1,2019,4,29,29/04/2019,49.5,29.7,1027.1,10,2.7,7,0,60.1,41,0.01,0,0,0,0,252,139,55,12,14,0,5,13,4,0,4,2,1,1,0,1,0,0,1,0
7,2018,5,13,13/05/2018,52.9,49.8,1020.3,8.5,2.2,7,0,63,51.1,0.16,0,0,1,0,272,147,53,11,14,11,10,17,2,0,3,2,0,0,1,1,0,0,0,0
1,2017,6,5,05/06/2017,62.5,58.8,1008.5,5.4,3.6,7,0,70,55.9,0.11,0,0,1,0,282,152,61,15,16,3,5,9,11,1,3,4,0,0,1,1,0,0,0,0
1,2019,10,28,28/10/2019,58.9,50.1,1018.6,10,2.9,7,0,66.9,55,1.34,0,0,0,0,280,156,66,10,7,0,7,12,7,3,5,3,1,0,2,1,0,0,0,0
2,2017,11,14,14/11/2017,41.3,32.1,1026.2,10,3.7,7,0,48,35.1,0.07,0,0,0,0,281,157,73,8,12,0,4,10,6,0,3,3,1,0,3,1,0,0,0,0
1,2019,8,19,19/08/2019,78.5,69.3,1014.9,10,2.1,7,0,90,70,0.64,0,0,0,0,262,159,62,6,4,1,5,10,7,1,1,2,2,1,0,1,0,0,0,0
2,2017,7,25,25/07/2017,65.8,59,1016.8,10,4.7,7,0,73,62.1,0.39,0,0,0,0,274,163,70,10,8,1,0,8,5,0,4,2,2,0,0,1,0,0,0,0
4,2019,5,30,30/05/2019,60,57,1007.9,4.2,3.3,7,0,70,55.9,0.79,0,1,1,0,311,171,74,14,12,6,2,9,4,1,7,7,1,0,1,1,0,1,0,0
3,2017,5,31,31/05/2017,63.1,58.6,1016.3,5.9,1.8,7,0,75,55,0.09,0,0,1,0,300,175,60,14,7,6,5,7,6,0,11,3,2,1,1,1,0,1,0,0
6,2017,7,15,15/07/2017,73.8,65.9,1013.5,6.2,3.4,7,0,84,64.9,0.34,0,0,0,0,327,177,72,14,13,6,15,12,4,0,4,4,3,1,1,1,0,0,0,0
3,2016,11,16,16/11/2016,51.6,38.2,1007.7,9.8,4.1,7,14,61,45,1.63,0,0,0,0,306,184,65,13,9,2,5,8,6,0,2,3,1,5,1,1,0,1,0,0
7,2016,4,10,10/04/2016,39.6,16.5,1022.4,10,4.4,8,17.1,50,30.9,0.11,0,0,0,0,210,93,56,9,16,1,6,8,4,1,6,7,0,2,0,1,0,0,0,0
5,2014,6,6,06/06/2014,67.7,47.9,1010.5,10,4.2,8,0,75.9,61,0.25,0,0,0,0,148,100,1,13,0,0,3,3,3,17,0,3,0,3,1,1,0,0,0,0
3,2015,7,15,15/07/2015,77,70,1004.1,6.3,2.8,8,0,82,73,0.42,0,1,1,0,138,101,1,11,1,2,6,0,1,8,0,6,0,0,0,1,0,0,0,0
7,2017,12,31,31/12/2017,20.9,12.3,1016.7,8.1,6.2,8,18.1,21.9,19.9,0.05,0,0,0,0,235,109,41,19,15,22,6,9,6,1,1,2,1,1,1,1,0,0,0,0
6,2016,11,26,26/11/2016,47.7,38.8,1019.5,8,3.4,8,0,54,44.1,0.02,0,0,0,0,218,117,51,9,10,0,10,6,1,1,6,3,0,2,1,1,0,0,0,0
6,2016,5,7,07/05/2016,52.2,46.6,1008.9,7.5,4.8,8,15,60.1,48,0.3,0,0,0,0,246,131,53,9,10,5,10,11,8,1,3,3,1,0,0,1,0,0,0,0
3,2019,10,30,30/10/2019,60,58.2,1023.1,4,2.5,8,0,63,54,0.09,0,0,1,0,269,144,55,6,9,17,6,6,11,3,6,2,1,2,0,1,0,0,0,0
4,2017,1,19,19/01/2017,42.1,35,1016.5,10,3,8,0,48.9,37.9,0.06,0,0,0,0,280,153,84,7,13,0,0,7,3,0,2,2,4,3,1,1,0,0,0,0
5,2017,10,13,13/10/2017,58.3,48.5,1029.4,10,5.7,8,15.9,66.9,52,0.01,0,0,0,0,272,157,62,6,12,1,8,12,6,0,4,1,1,0,0,1,0,0,1,0
3,2019,6,12,12/06/2019,67.1,45.6,1020.7,10,3.7,8,0,77,59,0.45,0,0,1,0,298,158,82,10,12,0,3,9,5,0,8,6,2,1,0,1,0,1,0,0
3,2019,7,24,24/07/2019,73.5,62.2,1013.3,9.8,2.6,8,0,82,66.2,0.02,0,0,1,0,297,169,69,6,16,0,4,6,6,1,8,6,2,0,3,1,0,0,0,0
4,2019,10,31,31/10/2019,64.7,62.9,1013.4,5.3,3.2,8,15.9,70,57.9,0.36,0,0,1,0,319,174,68,9,11,16,8,15,7,2,2,3,1,1,1,1,0,0,0,0
4,2016,9,1,01/09/2016,73.9,67.8,1011,6.5,1.6,8,0,89.1,70,0.04,0,1,1,0,320,178,68,9,18,13,2,10,7,3,4,3,3,0,1,1,0,0,0,0
1,2019,12,9,09/12/2019,46.8,43.4,1021.9,4.4,2.9,8,18.1,54,28,0.21,0,1,1,0,355,204,68,16,14,20,1,9,15,2,0,1,3,0,1,1,0,0,0,0
7,2013,11,17,17/11/2013,54.6,49.8,1022.3,5.1,2.1,8.9,0,60.1,45,0.02,0,0,1,0,106,47,1,10,1,25,11,0,0,8,0,0,2,0,0,1,0,0,0,0
3,2013,1,30,30/01/2013,45.7,42.9,1010.2,3.5,3.6,8.9,0,59,39,0.06,0,1,1,0,86,52,1,6,3,5,4,0,2,9,0,1,2,0,0,1,0,0,0,0
6,2016,3,5,05/03/2016,33.8,12.4,1020.7,10,5.1,8.9,17.1,41,28,0.04,0,0,0,0,141,102,2,11,0,1,7,1,3,6,2,2,2,0,1,1,0,0,0,0
3,2015,12,16,16/12/2015,50.6,33.7,1016.6,10,5.9,8.9,22.9,68,46,0.09,0,0,0,0,153,111,1,14,1,0,2,4,2,12,0,0,1,3,1,1,0,0,0,0
3,2014,10,8,08/10/2014,66.7,53,1010.9,9.5,5.4,8.9,22.9,72,63,0.1,0,0,1,0,165,117,1,9,2,4,4,2,3,10,0,2,3,6,1,1,0,0,0,0
3,2016,4,27,27/04/2016,51.3,39.2,1012.4,9.8,4.3,8.9,15.9,62.1,46,0.07,0,0,0,0,226,121,58,13,7,0,5,10,3,0,3,4,0,0,0,1,0,0,1,0
5,2015,12,18,18/12/2015,51.9,41.2,1006,8.7,5.5,8.9,19,59,43,1.21,0,0,1,0,170,122,1,14,1,4,6,2,3,11,0,1,3,0,1,1,0,0,0,0
6,2019,8,24,24/08/2019,69.7,52.2,1020.3,10,4.8,8.9,0,75.9,64,0.08,0,0,0,0,272,155,57,12,11,0,7,11,4,2,8,2,0,1,1,1,0,0,0,0
2,2016,5,3,03/05/2016,53.3,50.1,1011.3,5.2,5.1,8.9,15,60.1,45,0.59,0,0,1,0,332,160,86,12,17,19,3,10,9,0,5,7,2,0,1,1,0,0,0,0
7,2016,9,25,25/09/2016,61.3,39.7,1021.4,10,2.7,8.9,0,71.1,54,0.2,0,0,0,0,291,161,67,8,13,0,19,6,2,1,6,1,3,2,0,1,0,0,1,0
4,2016,8,11,11/08/2016,84.3,73.3,1018,8,4.3,8.9,0,91,75,0.08,0,0,1,0,327,161,93,13,19,2,4,20,3,1,5,2,1,0,2,1,0,0,0,0
6,2017,6,3,03/06/2017,64.3,41.3,1014.5,10,3.1,8.9,18.1,72,55,0.02,0,0,1,0,305,167,63,21,10,0,10,10,5,0,9,7,2,0,0,1,0,0,0,0
2,2017,6,27,27/06/2017,70,54.5,1015,9.4,2.4,8.9,14,79,60.1,0.18,0,0,1,0,340,175,86,13,16,1,4,20,8,3,7,4,2,0,0,1,0,0,0,0
4,2018,2,15,15/02/2018,51,44.3,1013.3,7.1,4.1,8.9,0,60.1,35.1,0.11,0,0,1,0,318,175,73,16,9,3,2,11,6,3,11,0,4,1,3,1,0,0,0,0
2,2016,7,19,19/07/2016,77.7,59,1017.9,9.3,4.5,8.9,17.1,93,72,0.35,0,0,0,0,316,187,70,12,11,0,4,10,6,1,7,3,4,0,0,1,0,0,0,0
5,2019,7,12,12/07/2019,77,68.4,1007,8.2,3.8,8.9,15.9,86,71.6,0.79,0,0,1,0,357,191,100,11,11,0,9,13,9,1,7,3,1,0,0,1,0,0,0,0
4,2019,9,12,12/09/2019,76.5,68.2,1017.3,8.8,4,8.9,17.1,88,66,0.01,0,0,1,0,322,209,54,7,14,10,2,8,2,1,8,5,0,0,1,1,0,0,0,0
1,2014,1,13,13/01/2014,42.7,29.3,1018,9.8,4.4,9.9,21,54,37,0.05,0,0,0,0,104,62,2,5,1,3,7,2,2,14,1,0,1,3,0,1,0,0,0,0
7,2017,12,24,24/12/2017,40,30.1,1018.9,9.5,5.6,9.9,17.1,48,36,0.44,0,0,1,0,188,99,48,8,12,1,6,7,1,2,1,1,1,0,0,1,0,0,0,0
6,2018,6,23,23/06/2018,64.2,58.2,1012.3,9,4.9,9.9,17.1,75,62.1,0.1,0,0,1,0,241,134,40,13,16,2,10,10,7,2,2,4,0,0,0,1,0,0,0,0
7,2019,10,27,27/10/2019,59.5,54.1,1016.7,7.6,4.7,9.9,22,66.9,52,0.05,0,1,1,0,244,139,37,10,10,19,9,11,4,1,0,2,0,0,0,1,0,1,0,0
6,2016,12,31,31/12/2016,36.4,19.7,1016.8,10,6.4,9.9,20,44.1,30.9,0.01,0,0,0,0,246,139,41,13,10,1,17,9,4,3,3,5,0,0,0,1,0,0,0,0
4,2017,4,13,13/04/2017,57.4,32.8,1026.1,10,4.1,9.9,17.1,75.9,48,0.02,0,0,0,0,261,157,48,7,9,0,6,11,4,5,7,3,0,1,2,1,0,0,0,0
4,2018,6,28,28/06/2018,73.3,69.7,1010.2,6.8,2.3,9.9,15,82.9,66,0.31,0,1,1,0,367,191,83,19,12,22,6,16,8,2,5,0,0,1,1,1,0,0,0,0
5,2019,6,14,14/06/2019,63.8,52.5,1011.4,8.1,5.1,9.9,22,73,55,0.6,0,0,1,0,340,206,69,7,9,3,6,15,6,3,8,3,1,3,0,1,0,0,0,0
7,2015,12,27,27/12/2015,52,47.1,1012.3,6,4.5,11.1,19,61,46,0.12,0,0,1,0,139,86,1,18,2,12,8,3,3,5,0,0,0,0,0,1,0,0,0,0
6,2016,3,26,26/03/2016,46.3,30.2,1023.1,10,5.8,11.1,17.1,72,37.9,0.04,0,0,0,0,218,89,57,10,15,1,14,10,2,0,6,2,5,3,2,1,0,0,1,0
1,2015,9,14,14/09/2015,66.4,46.7,1014.9,10,6.3,11.1,20,80.1,59,0.04,0,0,0,0,138,99,1,11,1,0,3,2,5,7,0,2,2,2,2,1,0,0,0,0
4,2014,12,18,18/12/2014,40.7,24.2,1013.5,10,7.8,11.1,25.1,54,37.9,0.02,0,0,0,0,134,100,1,7,1,1,5,0,2,9,0,3,0,4,0,1,0,0,0,0
5,2018,2,23,23/02/2018,37.6,34.1,1036.4,7.4,5.9,11.1,14,39.9,35.6,0.17,0,0,1,0,260,141,61,14,8,3,8,10,4,4,3,2,0,0,1,1,0,0,0,0
7,2018,6,3,03/06/2018,64,55.7,1014.8,9.4,5.2,11.1,17.1,87.1,59,0.09,0,0,1,0,256,142,54,16,6,1,14,9,2,1,5,2,1,0,2,1,0,0,0,0
1,2019,10,21,21/10/2019,56.4,46.9,1017.5,9.6,4.7,11.1,15.9,66.9,48.9,0.54,0,0,1,0,254,163,45,12,8,2,0,8,5,0,5,1,1,3,0,1,0,0,0,0
6,2017,4,29,29/04/2017,75.1,57.1,1015.7,9.1,4.2,11.1,26,84.9,57.9,0.06,0,0,1,0,317,176,66,14,15,1,9,15,6,0,8,4,2,0,0,1,0,0,0,0
5,2018,10,12,12/10/2018,62.3,52.9,1003,8.4,4.2,11.1,24.1,70,55,1.27,0,0,1,0,423,238,88,13,12,7,6,17,9,3,12,8,3,4,1,1,0,1,0,0
4,2018,6,14,14/06/2018,75.8,55.1,1007.8,9.9,6.4,11.1,20,84,63,0.04,0,0,1,0,422,240,112,15,14,1,4,10,5,2,10,3,2,3,0,1,0,0,0,0
6,2013,7,13,13/07/2013,72.2,68.9,1021.8,4.4,6.2,12,22,81,66.9,0.28,0,0,1,0,98,59,1,11,1,5,6,1,2,7,0,2,1,0,1,1,0,0,0,0
2,2014,7,29,29/07/2014,69.6,52.5,1009.5,10,5.3,12,20,82,64,0.19,0,0,0,0,98,66,1,7,0,0,2,0,3,7,0,6,3,1,1,1,0,0,0,0
5,2016,12,30,30/12/2016,37.3,25.2,1002.8,9.9,7.6,12,25.1,46,33.1,0.39,0,1,0,1,245,131,58,10,7,6,8,6,4,4,7,1,0,2,0,1,0,0,0,0
1,2018,2,12,12/02/2018,48.4,36.6,1023.7,8.8,5.5,12,19,62.1,39.9,0.91,0,0,0,0,259,139,64,14,6,3,4,9,4,1,6,4,2,1,1,1,0,0,0,0
3,2017,1,25,25/01/2017,40.5,30.4,1002.3,9.8,6.4,12,21,48,35.1,0.68,0,0,1,0,265,145,68,10,8,0,4,12,5,2,3,1,0,3,3,1,0,0,0,0
3,2014,4,30,30/04/2014,44.2,40.6,1027.5,4.1,7.7,13,22.9,52,41,0.59,0,0,1,0,137,88,1,10,0,23,5,0,3,3,0,0,3,0,0,1,0,0,0,0
5,2016,2,5,05/02/2016,37.4,26.2,1019.2,6.1,7.4,13,25.1,48.9,30.2,0.38,0,1,1,1,177,96,1,15,4,31,6,2,5,4,0,4,5,2,1,1,0,0,0,0
5,2016,2,26,26/02/2016,35.5,14.9,1007.5,10,8.3,13,28.9,39.9,30.9,0.02,0,0,0,0,132,96,1,11,1,2,6,0,2,8,1,0,0,2,1,1,0,0,0,0
7,2017,3,26,26/03/2017,40.3,34.5,1029.8,9.4,7.8,13,20,45,37,0.15,0,0,1,0,221,123,37,11,19,5,10,5,3,0,3,2,1,0,1,1,0,0,0,0
7,2018,5,27,27/05/2018,67.2,60.5,1014.4,7.8,5.8,13,22,89.1,57.9,0.09,0,0,1,0,240,123,45,11,19,7,9,10,2,1,4,6,0,0,1,1,0,1,0,0
6,2017,3,11,11/03/2017,23.2,4,1019.2,10,8.6,13,25.1,30.9,17.1,0.31,0,0,0,0,270,140,48,17,15,4,16,15,4,4,4,0,1,1,0,1,0,0,0,0
7,2016,10,23,23/10/2016,52.4,32.8,1008.2,10,7.8,13,31.1,61,45,0.08,0,0,0,0,272,159,45,10,8,1,11,17,5,2,4,4,1,4,0,1,0,0,0,0
2,2018,4,17,17/04/2018,44.6,30.7,1003.6,10,7.7,14,24.1,60.1,39,1.61,0,0,0,0,250,143,59,12,5,0,2,16,5,1,1,3,1,0,1,1,0,0,0,0
7,2019,5,12,12/05/2019,50.2,46.7,1014.5,5.3,5.9,14,22.9,69.1,45,0.45,0,0,1,0,319,170,57,18,14,24,11,8,6,1,4,5,0,0,0,1,0,0,0,0
4,2014,1,2,02/01/2014,28.5,19.6,1018.8,9.2,9.8,15,21,33.1,24.1,0.02,0,0,0,1,154,43,1,13,1,71,1,1,2,16,1,1,1,0,1,1,0,0,0,0
2,2015,12,15,15/12/2015,61.8,45.6,999.7,9,8.6,15,28.9,68,53.1,0.42,0,0,1,0,161,102,1,15,1,5,1,2,4,18,0,2,2,7,0,1,0,0,0,0
5,2017,5,5,05/05/2017,53.7,49.5,1013.4,6.4,5.7,15,20,64,46.9,0.02,0,1,1,0,376,174,92,19,23,22,6,17,12,1,4,2,2,0,1,1,0,0,0,0
6,2018,3,3,03/03/2018,40.3,28,1012,10,9.2,15.9,27,48.9,34,0.94,0,0,0,0,263,142,58,11,5,1,12,18,3,2,3,3,3,0,1,1,0,0,0,0
2,2016,3,15,15/03/2016,48,41.5,1009.9,8.3,7.7,17.1,31.1,57,39.9,0.27,0,0,1,0,239,98,75,9,11,10,10,10,6,2,5,1,0,1,0,1,0,0,0,0
4,2019,11,28,28/11/2019,49.2,32,1007.7,10,10.7,17.1,31.1,59,41,0.04,0,0,0,0,191,113,37,9,5,0,11,7,2,0,3,1,0,1,1,1,0,0,0,0
3,2018,1,24,24/01/2018,41.3,24.4,1011.1,10,8.4,17.1,28,60.1,33.1,0.28,0,0,0,0,261,141,70,15,6,2,6,8,6,1,1,3,0,1,0,1,0,0,0,0
1,2018,4,16,16/04/2018,45.5,42,1004.9,4.7,11.5,18.1,38.1,59,37.4,1.68,0,1,1,0,336,176,76,12,14,10,7,8,13,2,5,4,4,1,3,1,0,0,0,0
2,2018,12,25,25/12/2018,36.8,21.3,1023,10,0,0,0,43,33.1,0.01,0,0,0,0,154,88,27,8,13,0,3,10,1,0,1,2,0,0,0,1,0,0,0,0
7,2019,1,6,06/01/2019,43.5,30,1010.6,10,0,0,0,48.9,37.9,0.28,0,0,0,0,155,96,18,9,11,2,6,3,2,0,2,1,2,1,0,1,0,0,1,0
7,2019,2,24,24/02/2019,40.9,37.5,1009.7,5.4,0,0,0,46.9,32,0.38,0,0,1,0,209,101,40,13,12,12,10,7,3,1,1,5,2,0,1,1,0,0,0,0
7,2018,11,4,04/11/2018,48.9,33,1030.5,10,0,0,0,64.9,43,0.37,0,0,0,0,241,123,49,15,14,0,15,13,3,1,2,2,0,1,2,1,0,0,0,0
7,2018,12,2,02/12/2018,47.4,45.5,1011,3.3,0,0,0,55,36,0.34,0,0,1,0,274,136,47,10,16,26,16,8,3,2,3,2,2,1,1,1,0,0,0,0
6,2018,12,29,29/12/2018,51.9,41.7,1014.4,9.2,0,0,0,60.1,43,0.97,0,0,0,0,250,143,48,15,13,4,5,9,6,3,2,0,0,1,0,1,0,0,0,0
4,2019,1,10,10/01/2019,33,16.1,1005.4,10,0,0,0,45,30,0.06,0,0,0,0,245,152,53,4,10,2,5,9,4,1,1,1,0,1,0,1,0,1,0,0
3,2019,1,30,30/01/2019,28.6,15.7,1012.2,8.9,0,0,0,43,10.9,0.23,0,1,1,1,317,153,73,5,11,45,2,7,7,1,3,2,1,5,1,1,0,0,0,0
4,2019,1,31,31/01/2019,8.4,-13,1026.4,10,0,0,0,15.1,1.9,0.01,0,0,0,0,296,162,69,18,12,4,2,12,5,2,1,1,1,4,2,1,0,0,0,0
1,2018,10,15,15/10/2018,58.8,53.3,1019,9.2,0,0,0,66,46.9,0.02,0,0,1,0,311,177,79,10,8,8,1,8,6,1,6,4,2,0,0,1,0,0,0,0
2,2018,11,13,13/11/2018,46.6,41.8,1017.1,5.8,0,0,0,50,37,0.72,0,0,1,0,331,185,83,8,8,23,4,8,6,0,4,1,0,0,0,1,0,0,0,0
2,2018,10,30,30/10/2018,48.3,32.3,1016.3,10,0,0,0,55.9,42.1,0.03,0,0,0,0,320,187,69,19,6,0,3,17,6,2,5,0,3,2,0,1,0,0,0,0
5,2016,8,26,26/08/2016,82.4,68.3,0,0,0,0,0,89.6,75.2,0.01,0,0,0,0,329,187,68,9,23,1,8,19,5,3,1,1,1,2,0,1,0,0,0,0
1,2018,10,29,29/10/2018,51.4,44.1,1008.2,9.5,0,0,0,55.9,45,0.08,0,0,1,0,331,194,74,17,11,2,6,10,8,4,2,1,0,1,0,1,0,0,0,0
1,2018,12,3,03/12/2018,53.5,44.6,1003.4,7.9,0,0,0,55.9,42.1,0.3,0,0,1,0,315,195,70,8,12,3,3,12,5,1,2,2,0,1,0,1,0,0,0,0
5,2018,12,14,14/12/2018,44.4,39.3,1030.3,9.7,0,0,0,50,33.1,0.03,0,0,1,0,410,229,88,17,16,9,12,17,11,0,7,2,1,0,0,1,0,0,0,0
2,2018,12,18,18/12/2018,35.5,15.8,1013.9,10,0,0,0,46,30.9,0.03,0,0,0,0,364,233,72,9,10,3,3,12,2,2,4,0,2,10,0,1,0,0,1,0
2,2013,6,18,18/06/2013,72.8,63.8,1011.5,7.3,1.9,6,0,84,64.9,0.01,0,0,1,0,116,79,1,7,0,6,3,0,3,11,0,0,4,1,0,0,0,0,0,1
6,2014,1,11,11/01/2014,47.7,45.2,1014.7,3.1,5.6,9.9,21,57.9,30,1.4,0,1,1,0,91,54,1,4,0,13,7,0,3,3,0,1,2,0,2,0,0,0,0,1
5,2019,7,19,19/07/2019,78.8,71.2,1011.9,9.5,3.8,9.9,17.1,91,71.1,0.49,0,0,0,0,310,205,55,8,10,0,7,12,4,1,4,1,0,2,0,0,0,0,0,1
6,2016,1,16,16/01/2016,46,37.3,999.9,8.6,5.5,11.1,19,52,34,0.21,0,0,1,0,159,96,1,21,0,10,13,0,3,10,0,1,2,1,0,0,0,0,0,1
2,2015,1,13,13/01/2015,29.5,17.3,1030.6,9.8,7.3,14,19,39,19,0.35,0,0,1,0,123,84,1,12,0,5,4,1,0,4,0,7,3,1,0,0,0,0,0,1
5,2015,10,2,02/10/2015,52.7,46.5,1021.7,7.7,9.9,15,27,57,48.2,0.14,0,0,1,0,217,136,2,15,0,33,2,1,6,12,0,2,4,0,3,0,0,0,0,1
2,2017,1,3,03/01/2017,40.1,39.3,1018.4,3.8,11.2,15.9,26,43,37,0.3,0,0,1,0,320,173,71,8,11,25,3,11,4,0,7,3,1,0,2,0,0,0,0,1
2,2016,12,13,13/12/2016,39.6,24.8,1018.8,10,4.1,7,15.9,46,34,0.07,0,0,0,0,288,164,67,12,9,0,6,12,7,2,5,1,2,0,0,0,0,0,1,0
5,2018,6,22,22/06/2018,71,59.8,1014,10,3.1,7,0,82.9,64.9,0.59,0,0,1,0,356,200,78,11,21,3,3,15,9,0,7,5,1,0,2,0,0,0,1,0
7,2018,2,11,11/02/2018,48.3,47.3,1014,3.5,2.7,8,0,62.1,39,0.88,0,0,1,0,238,120,42,16,11,18,12,5,4,1,1,3,3,0,1,0,0,0,1,0
5,2017,12,1,01/12/2017,48.8,37.1,1020.5,10,4.2,8,15.9,53.1,37.9,0.03,0,0,1,0,335,170,84,14,13,1,10,12,8,1,11,2,1,5,1,0,0,1,1,0
2,2019,5,14,14/05/2019,46.7,43.4,1009.9,7.9,3.1,8,17.1,52,42.1,0.69,0,0,1,0,279,188,41,9,8,2,3,7,9,1,6,2,0,0,2,0,0,0,1,0
7,2016,4,24,24/04/2016,56.2,23.4,1016.4,10,6.2,9.9,22,71.1,46.9,0.01,0,0,0,0,216,103,46,5,21,0,10,8,3,2,5,7,1,3,1,0,0,0,1,0
5,2016,4,1,01/04/2016,67.3,56.1,1003.5,9.7,4.8,9.9,18.1,79,48.9,0.01,0,0,1,0,306,132,73,15,14,17,15,18,3,4,4,5,1,1,3,0,0,0,1,0
