day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,NUM_COLLISIONS,Driver_Inattention,Following_Too_Close,Traffic_Control_Disregarded,Unsafe_Speed,Pavement_Slippery,Alcohol_Involvement,Reaction_Uninvolved_Vehicle,View_Obstructed,Outside_Car_Distraction,Pedestrian_Bicyclist_Confusion,Aggressive_Driving_Rage,Obstruction_Debris,Glare,Pavement_Defective,Animals_Action,Driverless_Runaway_Vehicle,Lighting_Defects,Tinted_Windows,Windshield_Inadequate
2,2017,07,25,2017-07-25,65.8,59.0,1016.8,10.0,4.7,7.0,999.9,73.0,62.1,0.39,999.9,0,0,0,274,163,70,10,8,1,0,8,5,0,4,2,2,0,0,1,0,0,0,0
5,2017,08,18,2017-08-18,76.4,72.7,1011.7,6.4,2.0,7.0,999.9,82.9,69.1,0.03,999.9,1,1,0,308,164,71,18,12,8,6,12,9,1,3,1,2,0,1,0,0,0,0,0
2,2019,10,22,2019-10-22,57.5,51.3,1017.2,8.1,3.6,7.0,999.9,66.9,51.1,0.0,999.9,0,1,0,267,164,45,10,9,8,1,11,6,0,7,3,1,0,0,1,1,0,0,0
1,2016,08,29,2016-08-29,80.6,62.4,1019.7,9.4,3.9,7.0,999.9,91.0,72.0,0.0,999.9,0,0,0,314,164,81,15,11,0,5,16,6,1,3,4,2,5,0,0,1,0,0,0
2,2016,12,13,2016-12-13,39.6,24.8,1018.8,10.0,4.1,7.0,15.9,46.0,34.0,0.07,999.9,0,0,0,288,164,67,12,9,0,6,12,7,2,5,1,2,0,0,0,0,0,1,0
1,2016,09,19,2016-09-19,72.7,69.2,1016.7,6.8,2.5,7.0,15.9,82.0,69.1,0.24,999.9,0,1,0,331,165,76,14,13,25,4,14,7,0,4,3,1,1,3,0,1,0,0,0
5,2019,08,02,2019-08-02,78.2,61.4,1019.4,10.0,2.7,7.0,999.9,87.1,70.0,0.0,999.9,0,0,0,269,166,55,10,5,0,3,8,6,2,7,5,2,0,0,0,0,0,0,0
4,2018,08,23,2018-08-23,72.1,55.9,1012.9,9.9,3.2,7.0,999.9,82.0,64.9,0.72,999.9,0,1,0,314,167,84,11,9,2,6,13,7,3,7,4,0,0,0,0,0,1,0,0
1,2016,08,15,2016-08-15,82.6,69.1,1019.3,9.4,2.7,7.0,999.9,93.9,77.0,0.06,999.9,0,0,0,314,167,66,12,22,0,9,15,5,0,6,4,3,3,1,0,1,0,0,0
6,2017,12,02,2017-12-02,43.5,29.0,1025.2,10.0,3.5,7.0,999.9,52.0,39.0,0.0,999.9,0,0,0,283,167,58,10,15,0,9,9,5,3,2,3,0,1,1,0,0,0,0,0
2,2016,12,20,2016-12-20,25.8,7.3,1034.2,10.0,2.6,7.0,999.9,33.1,19.9,0.0,999.9,0,0,0,333,168,88,20,7,1,6,17,5,3,3,2,1,10,1,0,0,0,0,1
6,2019,07,13,2019-07-13,77.7,62.5,1012.4,10.0,3.5,7.0,999.9,87.1,70.0,0.0,999.9,0,0,0,283,168,53,14,9,0,13,11,4,2,4,1,2,1,1,0,0,0,0,0
4,2019,09,19,2019-09-19,60.6,38.0,1026.8,10.0,3.4,7.0,15.0,70.0,52.0,0.0,999.9,0,0,0,284,170,71,4,7,0,4,5,7,1,3,6,2,2,0,2,0,0,0,0
3,2019,05,08,2019-05-08,61.0,49.9,1022.3,8.6,3.4,7.0,999.9,71.1,52.0,0.11,999.9,0,1,0,304,170,67,18,13,0,3,15,4,1,3,4,2,1,1,2,0,0,0,0
3,2019,09,04,2019-09-04,75.3,65.2,1014.0,10.0,3.1,7.0,999.9,87.1,66.9,0.0,999.9,0,0,0,277,170,65,14,5,1,2,10,3,0,2,1,0,2,0,1,1,0,0,0
2,2016,06,14,2016-06-14,68.0,45.0,1012.2,10.0,4.1,7.0,999.9,79.0,57.0,0.0,999.9,0,0,0,334,171,85,13,13,2,6,14,8,1,6,7,0,2,2,3,1,0,0,0
4,2019,05,30,2019-05-30,60.0,57.0,1007.9,4.2,3.3,7.0,999.9,70.0,55.9,0.79,999.9,1,1,0,311,171,74,14,12,6,2,9,4,1,7,7,1,0,1,1,0,1,0,0
4,2019,03,14,2019-03-14,47.3,31.7,1022.9,10.0,2.3,7.0,15.9,57.0,32.0,0.0,999.9,0,0,0,278,171,53,11,8,1,3,12,7,2,3,2,1,2,1,1,0,0,0,0
1,2017,11,06,2017-11-06,62.1,58.1,1013.9,8.2,3.5,7.0,15.0,68.0,51.1,0.01,999.9,0,1,0,322,172,85,10,9,7,0,18,7,0,4,5,2,0,0,1,2,0,0,0
4,2018,08,09,2018-08-09,80.7,69.5,1008.8,8.8,2.4,7.0,15.9,90.0,73.0,0.61,999.9,1,1,0,331,172,93,14,10,1,3,13,10,1,2,6,0,1,4,0,1,0,0,0
1,2018,06,11,2018-06-11,63.9,50.3,1017.1,9.9,2.5,7.0,999.9,73.0,57.9,0.01,999.9,0,1,0,323,173,85,11,9,2,8,12,2,0,7,5,3,4,2,0,0,0,0,0
3,2018,03,28,2018-03-28,43.9,33.7,1019.0,8.4,3.6,7.0,15.0,52.0,34.0,0.04,999.9,0,1,0,297,173,66,10,12,3,4,8,7,1,5,2,1,0,2,1,2,0,0,0
6,2016,10,29,2016-10-29,49.2,35.5,1019.4,10.0,3.2,7.0,15.9,62.1,39.0,0.0,999.9,0,0,0,295,174,61,14,14,0,11,8,2,1,4,1,0,0,1,1,3,0,0,0
2,2018,03,27,2018-03-27,39.8,21.8,1034.0,10.0,3.2,7.0,999.9,50.0,34.0,0.0,999.9,0,0,0,307,174,73,10,7,1,3,16,10,2,4,4,0,1,1,0,1,0,0,0
6,2016,09,17,2016-09-17,67.1,56.2,1023.4,9.9,2.6,7.0,999.9,77.0,59.0,0.0,999.9,0,0,0,311,174,70,7,14,0,14,10,8,2,4,6,0,1,0,0,1,0,0,0
3,2017,05,31,2017-05-31,63.1,58.6,1016.3,5.9,1.8,7.0,999.9,75.0,55.0,0.09,999.9,0,1,0,300,175,60,14,7,6,5,7,6,0,11,3,2,1,1,1,0,1,0,0
2,2016,09,27,2016-09-27,68.1,58.4,1013.6,8.5,3.3,7.0,999.9,73.9,64.0,0.22,999.9,0,1,0,288,175,56,14,11,5,5,5,5,1,5,2,2,1,0,0,1,0,0,0
3,2017,09,13,2017-09-13,71.4,59.5,1012.6,9.5,2.0,7.0,999.9,82.9,59.0,0.0,999.9,0,1,0,333,176,87,13,15,1,1,13,6,2,9,3,3,2,0,2,0,0,0,0
5,2019,05,03,2019-05-03,52.9,48.6,1020.0,7.0,2.9,7.0,999.9,55.9,50.0,0.01,999.9,0,1,0,300,176,72,10,7,3,10,8,8,1,0,4,0,0,1,0,0,0,0,0
5,2017,12,22,2017-12-22,40.0,24.1,1023.8,10.0,3.1,7.0,999.9,50.0,32.0,0.0,999.9,0,0,0,339,177,88,10,16,0,10,17,8,3,1,2,2,1,1,2,1,0,0,0
2,2018,08,21,2018-08-21,71.7,63.7,1018.6,10.0,2.5,7.0,999.9,78.1,66.0,0.0,999.9,0,0,0,284,177,47,11,7,0,3,15,7,0,9,3,3,1,1,0,0,0,0,0
6,2017,07,15,2017-07-15,73.8,65.9,1013.5,6.2,3.4,7.0,999.9,84.0,64.9,0.34,999.9,0,0,0,327,177,72,14,13,6,15,12,4,0,4,4,3,1,1,1,0,0,0,0
3,2018,07,18,2018-07-18,74.4,62.3,1011.5,8.8,2.5,7.0,19.0,88.0,66.0,2.24,999.9,0,1,0,328,178,85,12,15,1,2,16,8,1,2,2,1,3,2,0,0,0,0,0
3,2018,01,10,2018-01-10,35.1,21.0,1030.3,10.0,3.7,7.0,999.9,44.1,30.0,0.0,5.1,0,0,0,334,178,77,13,8,19,8,11,5,2,2,4,1,6,0,0,0,0,0,0
4,2019,07,25,2019-07-25,76.4,58.6,1018.2,10.0,1.6,7.0,999.9,84.0,66.9,0.0,999.9,0,0,0,294,179,64,8,8,0,8,6,7,1,3,2,0,1,4,2,1,0,0,0
2,2019,07,16,2019-07-16,81.5,61.3,1017.2,10.0,2.2,7.0,999.9,91.0,68.0,0.0,999.9,0,0,0,313,179,79,13,10,0,8,6,5,2,4,5,0,1,0,0,1,0,0,0
5,2016,08,05,2016-08-05,74.5,61.3,1016.6,9.2,3.2,7.0,999.9,82.9,66.9,0.0,999.9,0,0,0,314,179,69,9,6,0,10,17,10,3,5,4,1,0,0,1,0,0,0,0
1,2016,07,11,2016-07-11,72.8,58.1,1017.2,10.0,3.3,7.0,999.9,81.0,64.9,0.0,999.9,0,0,0,313,180,70,12,8,1,8,12,6,1,7,4,1,1,1,1,0,0,0,0
7,2019,09,15,2019-09-15,74.5,60.8,1020.5,10.0,2.3,7.0,999.9,82.0,61.0,0.0,999.9,0,0,0,301,180,62,13,9,0,8,14,3,0,4,4,2,1,1,0,0,0,0,0
3,2016,06,29,2016-06-29,73.9,63.4,1011.5,7.5,1.9,7.0,999.9,82.9,66.9,0.04,999.9,0,1,0,309,181,68,12,16,4,3,4,5,3,5,3,3,0,0,1,1,0,0,0
5,2016,06,03,2016-06-03,65.4,59.5,1018.1,5.9,1.5,7.0,999.9,78.1,62.1,0.01,999.9,0,1,0,340,181,90,14,16,4,3,10,6,1,10,3,0,0,2,0,0,0,0,0
1,2016,09,12,2016-09-12,69.5,49.6,1022.8,10.0,4.2,7.0,999.9,82.9,62.1,0.0,999.9,0,0,0,298,181,57,11,13,1,2,8,10,3,7,2,1,1,1,0,0,0,0,0
1,2017,09,25,2017-09-25,78.6,64.4,1017.1,9.9,2.3,7.0,999.9,91.0,69.1,0.0,999.9,0,0,0,328,181,79,16,14,0,4,10,4,2,6,3,1,3,2,0,3,0,0,0
6,2016,06,25,2016-06-25,73.1,56.1,1021.1,9.2,3.7,7.0,999.9,86.0,64.0,0.0,999.9,0,0,0,347,182,81,14,14,0,10,15,6,3,15,1,2,2,1,0,0,0,1,0
2,2017,09,05,2017-09-05,75.6,64.4,1009.0,9.2,3.5,7.0,999.9,84.9,61.0,0.0,999.9,0,0,0,334,182,86,10,8,2,6,17,7,2,5,3,2,2,0,1,0,1,0,0
3,2016,10,19,2016-10-19,74.8,60.2,1013.6,9.1,4.3,7.0,19.0,84.9,66.9,0.0,999.9,0,0,0,310,182,69,10,11,0,8,14,4,0,5,0,2,3,1,0,0,0,1,0
4,2016,05,19,2016-05-19,60.3,41.2,1018.7,10.0,1.2,7.0,999.9,73.0,54.0,0.0,999.9,0,0,0,309,183,65,13,7,5,4,14,6,1,6,2,2,0,1,0,0,0,0,0
3,2016,11,16,2016-11-16,51.6,38.2,1007.7,9.8,4.1,7.0,14.0,61.0,45.0,1.63,999.9,0,0,0,306,184,65,13,9,2,5,8,6,0,2,3,1,5,1,1,0,1,0,0
4,2019,09,26,2019-09-26,70.5,57.6,1009.7,9.8,3.7,7.0,18.1,82.9,57.9,0.0,999.9,0,1,0,296,184,69,3,5,8,1,6,7,0,6,2,2,3,0,0,0,0,0,0
5,2019,06,07,2019-06-07,72.8,59.3,1012.2,10.0,2.1,7.0,999.9,82.9,66.0,0.0,999.9,0,0,0,332,186,78,16,12,0,4,16,6,2,5,4,1,0,0,0,1,0,1,0
5,2019,04,12,2019-04-12,52.9,36.3,1023.7,9.5,3.3,7.0,999.9,68.0,39.9,0.0,999.9,0,1,0,333,187,68,10,11,9,3,19,9,1,6,6,2,1,0,0,0,1,0,0
4,2018,05,24,2018-05-24,73.2,46.6,1018.2,10.0,2.2,7.0,999.9,82.9,59.0,0.29,999.9,0,0,0,342,187,98,12,10,0,5,14,4,2,5,1,0,3,0,0,1,0,0,0
4,2019,11,07,2019-11-07,52.0,33.5,1022.3,9.5,3.7,7.0,14.0,57.0,45.0,0.0,999.9,0,1,0,308,187,63,9,11,5,7,6,5,2,7,1,4,0,0,1,0,0,0,0
4,2017,09,07,2017-09-07,64.4,57.2,1011.8,7.3,3.9,7.0,15.9,72.0,59.0,0.42,999.9,0,1,0,363,188,99,11,12,6,7,13,9,4,6,4,3,0,1,0,0,0,0,0
1,2019,07,15,2019-07-15,78.2,56.2,1016.8,10.0,3.1,7.0,999.9,89.1,68.0,0.0,999.9,0,0,0,322,188,81,14,11,0,6,11,3,0,5,0,0,1,0,1,1,0,0,0
4,2019,07,11,2019-07-11,78.5,66.8,1014.0,8.7,3.4,7.0,15.9,86.0,73.4,0.0,999.9,0,1,0,319,189,61,9,12,5,2,18,8,0,6,4,0,0,0,2,2,1,0,0
4,2019,06,20,2019-06-20,69.2,67.5,1003.4,2.7,2.6,7.0,999.9,77.0,64.4,0.16,999.9,1,1,0,329,189,79,12,13,4,6,10,3,2,5,6,0,0,0,0,0,0,0,0
1,2017,06,12,2017-06-12,84.0,60.8,1015.5,10.0,3.9,7.0,15.0,93.0,72.0,0.0,999.9,0,0,0,368,189,96,22,13,1,5,10,13,3,8,1,4,1,0,2,0,0,0,0
3,2017,10,18,2017-10-18,58.5,40.8,1025.6,9.4,3.2,7.0,999.9,72.0,42.1,0.0,999.9,0,0,0,344,190,90,11,12,0,0,11,6,3,8,4,1,4,2,0,2,0,0,0
4,2017,06,22,2017-06-22,75.8,59.2,1014.5,10.0,1.9,7.0,999.9,82.9,68.0,0.0,999.9,0,0,0,364,191,99,15,10,0,6,13,11,2,8,3,0,1,0,1,3,1,0,0
5,2016,11,04,2016-11-04,56.2,37.3,1018.4,10.0,4.3,7.0,999.9,72.0,51.1,0.0,999.9,0,0,0,359,192,92,16,9,0,4,17,5,3,7,3,0,7,1,2,0,1,0,0
4,2017,07,20,2017-07-20,85.7,67.8,1014.0,9.5,2.1,7.0,999.9,93.9,77.0,0.0,999.9,0,0,0,365,193,90,15,14,2,4,16,5,4,11,5,4,1,0,1,0,0,0,0
2,2017,06,13,2017-06-13,86.0,62.7,1012.6,9.9,2.8,7.0,15.9,93.9,75.9,0.0,999.9,0,0,0,381,195,91,22,13,0,7,20,13,1,9,4,2,0,3,0,1,0,0,0
5,2018,06,15,2018-06-15,70.2,50.2,1012.9,10.0,3.5,7.0,999.9,84.0,63.0,0.0,999.9,0,0,0,377,195,91,19,22,0,5,12,9,2,14,4,2,0,2,0,0,0,0,0
6,2019,06,29,2019-06-29,80.4,65.1,1015.9,9.6,3.5,7.0,15.9,91.0,72.0,0.0,999.9,0,1,0,335,195,60,19,20,0,9,10,4,4,6,3,3,0,0,0,2,0,0,0
3,2019,05,22,2019-05-22,64.4,36.1,1021.7,10.0,3.5,7.0,999.9,73.9,54.0,0.0,999.9,0,0,0,336,196,70,12,13,0,3,15,11,3,5,5,1,2,0,0,0,0,0,0
4,2017,12,21,2017-12-21,35.6,16.6,1020.4,10.0,3.7,7.0,999.9,51.1,32.0,0.0,999.9,0,0,0,341,196,63,18,12,0,9,11,7,5,3,3,0,11,0,1,2,0,0,0
5,2016,10,21,2016-10-21,67.5,64.5,1009.2,5.9,2.4,7.0,999.9,70.0,62.1,0.0,999.9,1,1,0,400,197,99,17,20,21,4,15,7,1,11,2,3,0,0,0,2,1,0,0
2,2018,05,22,2018-05-22,63.0,51.1,1020.3,8.4,1.0,7.0,999.9,79.0,55.0,0.0,999.9,0,1,0,343,199,80,15,11,5,1,8,4,1,10,3,3,0,2,0,1,0,0,0
5,2018,06,22,2018-06-22,71.0,59.8,1014.0,10.0,3.1,7.0,999.9,82.9,64.9,0.59,999.9,0,1,0,356,200,78,11,21,3,3,15,9,0,7,5,1,0,2,0,0,0,1,0
4,2017,09,14,2017-09-14,74.0,67.3,1011.4,9.1,2.1,7.0,999.9,82.9,64.0,0.06,999.9,0,0,0,356,201,82,13,12,0,4,22,7,3,6,4,2,0,0,0,0,0,0,0
1,2019,06,24,2019-06-24,76.1,54.9,1011.4,10.0,2.2,7.0,999.9,84.0,64.0,0.0,999.9,0,0,0,343,201,80,9,9,1,8,9,9,3,7,1,1,0,1,3,1,0,0,0
4,2019,05,23,2019-05-23,64.2,51.5,1020.5,8.7,3.3,7.0,999.9,73.9,54.0,0.27,999.9,1,1,0,345,202,73,15,8,9,0,17,7,2,3,4,1,0,4,0,0,0,0,0
5,2016,10,14,2016-10-14,54.4,38.1,1025.4,10.0,4.1,7.0,999.9,66.9,46.9,0.0,999.9,0,0,0,366,202,83,14,14,0,5,10,4,4,14,5,1,5,1,0,3,0,1,0
3,2019,06,05,2019-06-05,70.7,53.9,1012.5,9.9,3.6,7.0,20.0,81.0,54.0,0.0,999.9,0,0,0,324,204,63,15,6,0,4,12,7,2,6,1,2,0,1,1,0,0,0,0
1,2018,07,02,2018-07-02,86.6,69.4,1017.1,8.3,2.8,7.0,999.9,96.1,79.0,0.0,999.9,0,0,0,334,205,67,12,12,0,5,10,8,3,4,3,3,0,1,1,0,0,0,0
2,2016,10,11,2016-10-11,53.4,38.0,1030.1,10.0,3.2,7.0,999.9,64.0,46.0,0.0,999.9,0,0,0,345,206,71,14,13,3,5,7,5,2,12,2,1,2,2,0,0,0,0,0
2,2018,06,19,2018-06-19,80.6,65.5,1008.2,8.7,4.3,7.0,17.1,91.0,73.0,0.15,999.9,0,1,0,377,216,93,9,16,0,6,14,8,1,2,5,3,3,1,0,0,0,0,0
5,2018,06,29,2018-06-29,79.0,64.6,1013.0,9.8,2.6,7.0,999.9,89.1,70.0,1.06,999.9,0,0,0,372,219,92,17,14,0,2,8,3,1,8,2,2,1,1,0,1,1,0,0
2,2017,11,21,2017-11-21,48.0,28.3,1018.9,10.0,4.0,7.0,20.0,57.9,36.0,0.0,999.9,0,0,0,365,223,90,10,7,0,2,17,6,0,3,1,1,2,2,1,0,0,0,0
5,2017,04,28,2017-04-28,66.6,56.5,1014.0,4.7,2.5,7.0,999.9,84.9,57.0,0.0,999.9,0,1,0,386,225,86,14,10,3,5,14,12,1,4,4,1,2,1,1,3,0,0,0
4,2017,05,18,2017-05-18,83.2,62.5,1012.5,10.0,4.6,7.0,17.1,91.9,64.9,0.0,999.9,0,0,0,446,234,124,14,17,0,8,25,8,3,3,3,2,1,2,0,2,0,0,0
5,2017,05,19,2017-05-19,83.0,63.2,1011.1,10.0,4.7,8.0,19.0,91.9,75.0,0.0,999.9,0,0,0,479,266,117,27,11,0,8,17,7,2,12,4,3,1,1,0,3,0,0,0
7,2013,01,13,2013-01-13,45.3,43.1,1019.7,4.2,2.9,8.0,999.9,48.9,43.0,0.02,999.9,1,0,0,54,27,0,5,0,5,8,0,1,5,0,0,1,0,1,1,0,0,0,0
7,2014,02,09,2014-02-09,25.5,8.3,1020.2,9.3,3.8,8.0,999.9,30.9,21.0,0.0,9.1,0,0,1,101,34,0,11,2,39,2,1,3,8,0,0,0,0,1,0,0,0,0,0
7,2014,03,02,2014-03-02,36.9,17.9,1018.5,9.8,3.4,8.0,999.9,39.9,35.1,0.0,5.9,0,0,0,54,34,0,9,0,0,6,0,0,4,0,1,0,0,0,0,0,0,0,0
6,2014,01,04,2014-01-04,15.8,-1.4,1031.0,10.0,4.0,8.0,17.1,28.0,8.1,0.02,5.9,0,0,0,101,35,0,11,0,43,2,0,1,4,0,2,0,3,0,0,0,0,0,0
4,2013,12,26,2013-12-26,31.9,18.7,1026.3,10.0,4.5,8.0,15.9,35.1,28.0,0.0,999.9,0,0,0,67,44,0,6,0,0,3,1,1,8,0,1,0,3,0,0,0,0,0,0
6,2014,01,25,2014-01-25,21.8,6.6,999.1,5.3,6.2,8.0,15.0,28.0,15.8,0.0,5.9,0,0,1,107,45,1,10,2,28,8,1,2,6,0,1,0,0,3,0,0,0,0,0
7,2014,07,13,2014-07-13,75.8,65.2,1017.4,9.3,4.3,8.0,14.0,82.0,72.0,0.0,999.9,0,1,0,72,49,1,5,3,0,5,1,2,2,0,4,0,0,0,0,0,0,0,0
6,2013,03,30,2013-03-30,48.0,24.5,1019.9,10.0,3.8,8.0,999.9,59.0,39.9,0.0,999.9,0,0,0,95,50,0,16,0,0,13,0,1,12,0,0,2,1,0,0,0,0,0,0
7,2013,06,23,2013-06-23,76.1,62.6,1020.8,9.9,3.8,8.0,999.9,88.0,70.0,0.0,999.9,0,0,0,84,51,0,10,1,1,6,1,0,6,0,1,3,0,3,1,0,0,0,0
7,2013,06,30,2013-06-30,77.5,70.8,1007.6,7.5,3.0,8.0,999.9,84.0,73.9,0.0,999.9,0,1,0,79,52,0,3,2,1,4,4,3,7,0,2,0,0,1,0,0,0,0,0
6,2013,11,30,2013-11-30,31.2,14.3,1039.1,10.0,4.9,8.0,999.9,39.0,25.0,0.0,999.9,0,0,0,80,52,0,9,2,0,5,2,2,6,0,1,0,1,0,0,0,0,0,0
7,2013,08,04,2013-08-04,73.2,56.0,1011.8,10.0,3.9,8.0,19.0,80.1,66.0,0.05,999.9,0,0,0,77,52,0,6,1,1,9,1,2,3,0,0,0,1,1,0,0,0,0,0
6,2014,05,24,2014-05-24,60.2,54.1,1015.5,7.2,3.4,8.0,999.9,71.1,55.9,0.99,999.9,1,1,0,88,52,0,11,1,4,11,1,1,5,0,1,0,1,0,0,0,0,0,0
4,2014,02,06,2014-02-06,27.3,18.7,1020.4,9.5,4.9,8.0,14.0,33.1,21.2,1.43,9.1,0,0,0,107,53,0,2,0,24,3,1,3,9,0,3,2,2,4,0,0,1,0,0
2,2014,03,04,2014-03-04,20.1,-0.1,1027.2,10.0,4.4,8.0,999.9,32.0,12.9,0.0,5.1,0,0,0,81,53,1,2,0,5,2,1,1,8,0,1,1,0,4,1,0,1,0,0
7,2014,07,20,2014-07-20,71.9,58.5,1020.0,10.0,5.4,8.0,999.9,78.1,66.2,0.0,999.9,0,0,0,85,53,0,9,0,0,8,1,2,9,0,1,2,0,0,0,0,0,0,0
6,2013,08,24,2013-08-24,72.0,49.8,1023.4,10.0,5.3,8.0,17.1,82.0,64.9,0.0,999.9,0,0,0,103,54,0,19,1,0,11,3,1,11,0,0,2,0,1,0,0,0,0,0
7,2014,06,15,2014-06-15,67.7,50.3,1017.7,10.0,4.0,8.0,999.9,80.1,59.0,0.0,999.9,0,0,0,88,54,0,10,0,0,7,4,2,7,0,0,0,1,2,1,0,0,0,0
7,2014,06,08,2014-06-08,75.0,53.9,1013.5,10.0,2.1,8.0,999.9,86.0,60.1,0.0,999.9,0,0,0,91,56,1,13,0,0,7,0,4,6,0,1,0,2,0,1,0,0,0,0
5,2013,09,27,2013-09-27,61.8,50.8,1021.7,10.0,3.3,8.0,999.9,71.1,57.0,0.0,999.9,0,0,0,83,56,0,9,0,0,5,1,0,8,0,2,0,1,0,1,0,0,0,0
3,2013,09,04,2013-09-04,72.7,54.0,1013.9,10.0,4.4,8.0,999.9,82.0,64.9,0.03,999.9,0,0,0,94,58,1,10,2,0,4,1,3,10,0,2,0,2,1,0,0,0,0,0
1,2013,07,22,2013-07-22,78.2,70.0,1013.4,6.6,4.4,8.0,999.9,86.0,75.0,0.0,999.9,0,1,0,94,58,0,6,0,7,3,2,5,13,0,0,0,0,0,0,0,0,0,0
3,2013,04,17,2013-04-17,62.7,45.3,1021.7,9.9,5.3,8.0,18.1,71.1,55.0,0.02,999.9,0,1,0,81,59,1,5,1,3,3,0,0,6,0,0,2,0,1,0,0,0,0,0
1,2013,08,26,2013-08-26,74.5,56.8,1020.2,10.0,4.9,8.0,18.1,84.0,64.0,0.0,999.9,0,1,0,82,59,0,3,1,4,2,0,2,6,0,1,1,0,1,2,0,0,0,0
1,2013,08,05,2013-08-05,70.2,47.0,1016.2,10.0,3.7,8.0,15.9,80.1,62.1,0.0,999.9,0,0,0,82,59,0,4,0,0,7,1,1,5,0,2,1,1,1,0,0,0,0,0
5,2015,06,12,2015-06-12,81.6,63.9,1013.1,8.0,3.3,8.0,999.9,89.1,72.0,0.0,999.9,0,0,0,91,60,2,9,1,0,2,1,2,7,0,3,3,1,0,0,0,0,0,0
4,2013,01,03,2013-01-03,28.4,14.1,1020.6,10.0,3.7,8.0,15.0,32.0,24.1,0.0,999.9,0,0,0,86,60,0,2,1,1,2,1,3,12,0,3,0,1,0,0,0,0,0,0
1,2013,05,27,2013-05-27,61.7,34.9,1022.2,10.0,3.3,8.0,18.1,73.0,51.1,0.0,999.9,0,0,0,87,60,0,11,0,0,6,1,1,5,0,1,0,1,0,1,0,0,0,0
4,2013,09,26,2013-09-26,63.0,52.3,1015.5,10.0,3.1,8.0,999.9,73.0,52.0,0.0,999.9,0,0,0,92,60,0,5,0,0,7,1,0,11,1,2,1,1,1,2,0,0,0,0
5,2014,05,09,2014-05-09,58.0,54.6,1020.5,3.5,2.9,8.0,14.0,63.0,53.1,0.11,999.9,0,1,0,95,61,0,8,0,4,4,1,2,9,0,4,2,0,0,0,0,0,0,0
7,2014,04,27,2014-04-27,51.9,34.6,1014.3,9.6,5.2,8.0,17.1,66.9,46.0,0.05,999.9,0,1,0,92,61,0,13,0,0,9,2,2,4,0,1,0,0,0,0,0,0,0,0
1,2014,04,21,2014-04-21,52.0,27.4,1021.8,10.0,3.6,8.0,999.9,66.9,41.0,0.0,999.9,0,0,0,81,61,1,4,0,0,1,2,1,8,0,1,1,0,1,0,0,0,0,0
4,2013,01,17,2013-01-17,39.2,28.0,1015.6,9.7,4.9,8.0,15.9,43.0,36.0,0.09,999.9,0,0,0,73,61,0,4,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0
1,2013,06,17,2013-06-17,75.3,63.4,1011.3,9.1,3.7,8.0,20.0,84.0,69.1,0.0,999.9,0,1,0,89,61,0,11,1,1,3,1,1,6,1,2,1,0,0,0,0,0,0,0
4,2013,09,05,2013-09-05,73.0,51.4,1015.1,10.0,4.3,8.0,15.9,82.0,64.9,0.0,999.9,0,0,0,96,61,0,11,0,0,3,1,2,11,0,5,0,2,0,0,0,0,0,0
7,2013,09,29,2013-09-29,63.7,52.2,1022.0,10.0,2.4,8.0,999.9,73.0,55.9,0.0,999.9,0,0,0,90,62,0,14,1,0,4,0,2,3,0,1,0,1,1,1,0,0,0,0
7,2013,07,07,2013-07-07,85.6,70.7,1016.4,10.0,3.6,8.0,999.9,91.9,80.1,0.0,999.9,0,0,0,93,62,1,7,1,0,8,2,4,7,0,1,0,0,0,0,0,0,0,0
7,2013,05,19,2013-05-19,57.3,53.4,1025.5,5.0,3.6,8.0,999.9,60.1,55.0,0.1,999.9,0,1,0,121,62,0,14,3,24,7,2,3,2,0,2,0,0,2,0,0,0,0,0
6,2013,08,10,2013-08-10,77.2,62.8,1013.8,9.8,4.4,8.0,15.0,84.9,70.0,0.01,999.9,0,0,0,96,62,0,9,1,0,6,1,1,12,0,2,0,0,2,0,0,0,0,0
6,2014,05,10,2014-05-10,65.6,60.2,1012.9,3.9,3.3,8.0,24.1,82.9,55.0,0.04,999.9,1,1,0,100,62,0,2,0,3,12,0,1,10,1,3,3,1,0,0,0,1,0,1
6,2014,04,19,2014-04-19,52.6,28.3,1024.4,10.0,3.7,8.0,15.0,68.0,35.1,0.0,999.9,0,0,0,97,63,0,11,0,0,8,0,3,7,0,4,1,0,0,0,0,0,0,0
7,2013,09,08,2013-09-08,73.7,52.8,1011.5,10.0,4.5,8.0,19.0,82.9,59.0,0.0,999.9,0,0,0,97,63,0,13,0,0,10,1,1,5,0,1,1,2,0,0,0,0,0,0
3,2013,05,15,2013-05-15,58.0,39.9,1015.4,9.7,3.3,8.0,18.1,66.9,52.0,0.0,999.9,0,0,0,83,63,0,5,0,0,3,1,2,6,0,0,3,0,0,0,0,0,0,0
7,2014,08,24,2014-08-24,70.7,58.4,1020.1,10.0,2.9,8.0,999.9,80.1,64.0,0.01,999.9,0,0,0,111,64,0,12,1,0,18,1,1,6,0,2,1,4,1,0,0,0,0,0
2,2014,03,11,2014-03-11,53.6,30.9,1002.9,9.9,4.6,8.0,15.9,64.9,36.0,0.0,1.2,0,0,0,85,64,0,5,0,0,3,1,2,5,0,3,1,1,0,0,0,0,0,0
